episode,path,player,side,won,opp_deck,player_winrate,player_games
87522514,/Users/nickzwart/Desktop/20260722/87522514.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87523079,/Users/nickzwart/Desktop/20260722/87523079.json,jiatu.l,1,0,Alakazam,0.481,484
87523604,/Users/nickzwart/Desktop/20260722/87523604.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87524762,/Users/nickzwart/Desktop/20260722/87524762.json,jiatu.l,1,0,Alakazam,0.481,484
87525323,/Users/nickzwart/Desktop/20260722/87525323.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87525672,/Users/nickzwart/Desktop/20260722/87525672.json,jiatu.l,1,0,Alakazam,0.481,484
87525822,/Users/nickzwart/Desktop/20260722/87525822.json,jiatu.l,1,1,other,0.481,484
87525860,/Users/nickzwart/Desktop/20260722/87525860.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87526400,/Users/nickzwart/Desktop/20260722/87526400.json,jiatu.l,0,1,Alakazam,0.481,484
87526433,/Users/nickzwart/Desktop/20260722/87526433.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87526938,/Users/nickzwart/Desktop/20260722/87526938.json,jiatu.l,0,0,Crustle,0.481,484
87526953,/Users/nickzwart/Desktop/20260722/87526953.json,jiatu.l,0,1,other,0.481,484
87527503,/Users/nickzwart/Desktop/20260722/87527503.json,jiatu.l,1,0,Crustle,0.481,484
87527514,/Users/nickzwart/Desktop/20260722/87527514.json,jiatu.l,0,1,Alakazam,0.481,484
87528059,/Users/nickzwart/Desktop/20260722/87528059.json,jiatu.l,1,0,other,0.481,484
87528080,/Users/nickzwart/Desktop/20260722/87528080.json,jiatu.l,0,0,Dipplin,0.481,484
87528091,/Users/nickzwart/Desktop/20260722/87528091.json,jiatu.l,1,1,Alakazam,0.481,484
87528628,/Users/nickzwart/Desktop/20260722/87528628.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87528643,/Users/nickzwart/Desktop/20260722/87528643.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87529057,/Users/nickzwart/Desktop/20260722/87529057.json,jiatu.l,0,0,Alakazam,0.481,484
87529172,/Users/nickzwart/Desktop/20260722/87529172.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87529705,/Users/nickzwart/Desktop/20260722/87529705.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87529716,/Users/nickzwart/Desktop/20260722/87529716.json,jiatu.l,0,1,other,0.481,484
87530274,/Users/nickzwart/Desktop/20260722/87530274.json,jiatu.l,0,0,Crustle,0.481,484
87530342,/Users/nickzwart/Desktop/20260722/87530342.json,jiatu.l,0,0,Alakazam,0.481,484
87530820,/Users/nickzwart/Desktop/20260722/87530820.json,jiatu.l,0,1,other,0.481,484
87531319,/Users/nickzwart/Desktop/20260722/87531319.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87531325,/Users/nickzwart/Desktop/20260722/87531325.json,jiatu.l,1,1,Crustle,0.481,484
87531335,/Users/nickzwart/Desktop/20260722/87531335.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87531336,/Users/nickzwart/Desktop/20260722/87531336.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87531859,/Users/nickzwart/Desktop/20260722/87531859.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87532372,/Users/nickzwart/Desktop/20260722/87532372.json,jiatu.l,1,0,Dragapult,0.481,484
87532375,/Users/nickzwart/Desktop/20260722/87532375.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87532892,/Users/nickzwart/Desktop/20260722/87532892.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87532901,/Users/nickzwart/Desktop/20260722/87532901.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87532902,/Users/nickzwart/Desktop/20260722/87532902.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87532936,/Users/nickzwart/Desktop/20260722/87532936.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87533401,/Users/nickzwart/Desktop/20260722/87533401.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87533421,/Users/nickzwart/Desktop/20260722/87533421.json,jiatu.l,0,0,Crustle,0.481,484
87533425,/Users/nickzwart/Desktop/20260722/87533425.json,jiatu.l,0,0,Alakazam,0.481,484
87533930,/Users/nickzwart/Desktop/20260722/87533930.json,jiatu.l,0,1,Alakazam,0.481,484
87533954,/Users/nickzwart/Desktop/20260722/87533954.json,jiatu.l,1,1,Alakazam,0.481,484
87534491,/Users/nickzwart/Desktop/20260722/87534491.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87535017,/Users/nickzwart/Desktop/20260722/87535017.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87535556,/Users/nickzwart/Desktop/20260722/87535556.json,jiatu.l,1,0,Alakazam,0.481,484
87536036,/Users/nickzwart/Desktop/20260722/87536036.json,jiatu.l,1,1,Alakazam,0.481,484
87536064,/Users/nickzwart/Desktop/20260722/87536064.json,jiatu.l,1,0,other,0.481,484
87536084,/Users/nickzwart/Desktop/20260722/87536084.json,jiatu.l,1,0,other,0.481,484
87537633,/Users/nickzwart/Desktop/20260722/87537633.json,jiatu.l,0,0,other,0.481,484
87537639,/Users/nickzwart/Desktop/20260722/87537639.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87538178,/Users/nickzwart/Desktop/20260722/87538178.json,jiatu.l,1,0,other,0.481,484
87539238,/Users/nickzwart/Desktop/20260722/87539238.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87539759,/Users/nickzwart/Desktop/20260722/87539759.json,jiatu.l,0,1,Cynthia-Garchomp,0.481,484
87541318,/Users/nickzwart/Desktop/20260722/87541318.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87541330,/Users/nickzwart/Desktop/20260722/87541330.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87541807,/Users/nickzwart/Desktop/20260722/87541807.json,jiatu.l,1,0,other,0.481,484
87541840,/Users/nickzwart/Desktop/20260722/87541840.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87541861,/Users/nickzwart/Desktop/20260722/87541861.json,jiatu.l,0,0,Alakazam,0.481,484
87542336,/Users/nickzwart/Desktop/20260722/87542336.json,jiatu.l,1,0,Dragapult,0.481,484
87542383,/Users/nickzwart/Desktop/20260722/87542383.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87542733,/Users/nickzwart/Desktop/20260722/87542733.json,jiatu.l,1,0,other,0.481,484
87543407,/Users/nickzwart/Desktop/20260722/87543407.json,jiatu.l,0,1,Crustle,0.481,484
87543427,/Users/nickzwart/Desktop/20260722/87543427.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87543443,/Users/nickzwart/Desktop/20260722/87543443.json,jiatu.l,0,0,Alakazam,0.481,484
87544962,/Users/nickzwart/Desktop/20260722/87544962.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87544989,/Users/nickzwart/Desktop/20260722/87544989.json,jiatu.l,1,0,other,0.481,484
87546026,/Users/nickzwart/Desktop/20260722/87546026.json,jiatu.l,0,0,Crustle,0.481,484
87546034,/Users/nickzwart/Desktop/20260722/87546034.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87546062,/Users/nickzwart/Desktop/20260722/87546062.json,jiatu.l,1,0,Alakazam,0.481,484
87547154,/Users/nickzwart/Desktop/20260722/87547154.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87549262,/Users/nickzwart/Desktop/20260722/87549262.json,jiatu.l,0,1,other,0.481,484
87553169,/Users/nickzwart/Desktop/20260722/87553169.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87553818,/Users/nickzwart/Desktop/20260722/87553818.json,jiatu.l,0,0,other,0.481,484
87555790,/Users/nickzwart/Desktop/20260722/87555790.json,jiatu.l,1,1,Cynthia-Garchomp,0.481,484
87557451,/Users/nickzwart/Desktop/20260723/87557451.json,jiatu.l,0,1,Crustle,0.481,484
87559174,/Users/nickzwart/Desktop/20260723/87559174.json,jiatu.l,0,0,Crustle,0.481,484
87559717,/Users/nickzwart/Desktop/20260723/87559717.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87566751,/Users/nickzwart/Desktop/20260723/87566751.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87566835,/Users/nickzwart/Desktop/20260723/87566835.json,jiatu.l,0,0,other,0.481,484
87591019,/Users/nickzwart/Desktop/20260723/87591019.json,jiatu.l,0,0,other,0.481,484
87596554,/Users/nickzwart/Desktop/20260723/87596554.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87597044,/Users/nickzwart/Desktop/20260723/87597044.json,jiatu.l,1,1,other,0.481,484
87598570,/Users/nickzwart/Desktop/20260723/87598570.json,jiatu.l,1,1,Cynthia-Garchomp,0.481,484
87599648,/Users/nickzwart/Desktop/20260723/87599648.json,jiatu.l,0,1,Crustle,0.481,484
87599685,/Users/nickzwart/Desktop/20260723/87599685.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87615223,/Users/nickzwart/Desktop/20260723/87615223.json,jiatu.l,0,0,Cynthia-Garchomp,0.481,484
87629258,/Users/nickzwart/Desktop/20260723/87629258.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87630746,/Users/nickzwart/Desktop/20260723/87630746.json,jiatu.l,1,0,Cynthia-Garchomp,0.481,484
87641278,/Users/nickzwart/Desktop/20260723/87641278.json,jiatu.l,0,1,Alakazam,0.481,484
87647461,/Users/nickzwart/Desktop/20260723/87647461.json,jiatu.l,0,0,Alakazam,0.481,484
87649468,/Users/nickzwart/Desktop/20260723/87649468.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87654934,/Users/nickzwart/Desktop/20260723/87654934.json,jiatu.l,1,0,Crustle,0.481,484
87659288,/Users/nickzwart/Desktop/20260723/87659288.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87662403,/Users/nickzwart/Desktop/20260723/87662403.json,jiatu.l,1,0,Crustle,0.481,484
87668751,/Users/nickzwart/Desktop/20260723/87668751.json,jiatu.l,1,0,Crustle,0.481,484
87671637,/Users/nickzwart/Desktop/20260723/87671637.json,jiatu.l,0,0,Alakazam,0.481,484
87676916,/Users/nickzwart/Desktop/20260723/87676916.json,jiatu.l,1,0,Alakazam,0.481,484
87707477,/Users/nickzwart/Desktop/20260723/87707477.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87709091,/Users/nickzwart/Desktop/20260723/87709091.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87718080,/Users/nickzwart/Desktop/20260723/87718080.json,jiatu.l,0,1,Crustle,0.481,484
87719624,/Users/nickzwart/Desktop/20260723/87719624.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87720673,/Users/nickzwart/Desktop/20260723/87720673.json,jiatu.l,1,0,Alakazam,0.481,484
87722159,/Users/nickzwart/Desktop/20260723/87722159.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87723324,/Users/nickzwart/Desktop/20260723/87723324.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87728004,/Users/nickzwart/Desktop/20260723/87728004.json,jiatu.l,0,0,Dragapult,0.481,484
87729100,/Users/nickzwart/Desktop/20260723/87729100.json,jiatu.l,1,1,Alakazam,0.481,484
87730184,/Users/nickzwart/Desktop/20260723/87730184.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87730680,/Users/nickzwart/Desktop/20260723/87730680.json,jiatu.l,0,1,Cynthia-Garchomp,0.481,484
87730688,/Users/nickzwart/Desktop/20260723/87730688.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87730697,/Users/nickzwart/Desktop/20260723/87730697.json,jiatu.l,1,1,Alakazam,0.481,484
87731243,/Users/nickzwart/Desktop/20260723/87731243.json,jiatu.l,0,0,Crustle,0.481,484
87731254,/Users/nickzwart/Desktop/20260723/87731254.json,jiatu.l,0,0,other,0.481,484
87731748,/Users/nickzwart/Desktop/20260723/87731748.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87732150,/Users/nickzwart/Desktop/20260723/87732150.json,jiatu.l,0,1,other,0.481,484
87732249,/Users/nickzwart/Desktop/20260723/87732249.json,jiatu.l,0,0,Crustle,0.481,484
87732261,/Users/nickzwart/Desktop/20260723/87732261.json,jiatu.l,1,1,other,0.481,484
87732292,/Users/nickzwart/Desktop/20260723/87732292.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87732791,/Users/nickzwart/Desktop/20260723/87732791.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87733339,/Users/nickzwart/Desktop/20260723/87733339.json,jiatu.l,1,1,Dragapult,0.481,484
87733748,/Users/nickzwart/Desktop/20260723/87733748.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87733928,/Users/nickzwart/Desktop/20260723/87733928.json,jiatu.l,1,0,other,0.481,484
87733946,/Users/nickzwart/Desktop/20260723/87733946.json,jiatu.l,0,0,Alakazam,0.481,484
87734381,/Users/nickzwart/Desktop/20260723/87734381.json,jiatu.l,1,0,other,0.481,484
87735451,/Users/nickzwart/Desktop/20260723/87735451.json,jiatu.l,0,1,Alakazam,0.481,484
87735989,/Users/nickzwart/Desktop/20260723/87735989.json,jiatu.l,0,1,Alakazam,0.481,484
87736499,/Users/nickzwart/Desktop/20260723/87736499.json,jiatu.l,1,1,other,0.481,484
87736989,/Users/nickzwart/Desktop/20260723/87736989.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87737526,/Users/nickzwart/Desktop/20260723/87737526.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87738060,/Users/nickzwart/Desktop/20260723/87738060.json,jiatu.l,0,1,Alakazam,0.481,484
87738075,/Users/nickzwart/Desktop/20260723/87738075.json,jiatu.l,1,1,Alakazam,0.481,484
87738093,/Users/nickzwart/Desktop/20260723/87738093.json,jiatu.l,0,0,Crustle,0.481,484
87738582,/Users/nickzwart/Desktop/20260723/87738582.json,jiatu.l,1,1,Alakazam,0.481,484
87739647,/Users/nickzwart/Desktop/20260723/87739647.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87740250,/Users/nickzwart/Desktop/20260723/87740250.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87740688,/Users/nickzwart/Desktop/20260723/87740688.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87741225,/Users/nickzwart/Desktop/20260723/87741225.json,jiatu.l,0,1,Alakazam,0.481,484
87741742,/Users/nickzwart/Desktop/20260723/87741742.json,jiatu.l,0,0,Alakazam,0.481,484
87742289,/Users/nickzwart/Desktop/20260723/87742289.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87742803,/Users/nickzwart/Desktop/20260723/87742803.json,jiatu.l,1,1,Dragapult,0.481,484
87742805,/Users/nickzwart/Desktop/20260723/87742805.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87743327,/Users/nickzwart/Desktop/20260723/87743327.json,jiatu.l,1,0,Alakazam,0.481,484
87743334,/Users/nickzwart/Desktop/20260723/87743334.json,jiatu.l,1,1,Dragapult,0.481,484
87743339,/Users/nickzwart/Desktop/20260723/87743339.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87745447,/Users/nickzwart/Desktop/20260723/87745447.json,jiatu.l,1,1,Alakazam,0.481,484
87745454,/Users/nickzwart/Desktop/20260723/87745454.json,jiatu.l,1,0,Alakazam,0.481,484
87745956,/Users/nickzwart/Desktop/20260723/87745956.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87746496,/Users/nickzwart/Desktop/20260723/87746496.json,jiatu.l,0,1,Cynthia-Garchomp,0.481,484
87746510,/Users/nickzwart/Desktop/20260723/87746510.json,jiatu.l,1,0,Dragapult,0.481,484
87747028,/Users/nickzwart/Desktop/20260724/87747028.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87747064,/Users/nickzwart/Desktop/20260724/87747064.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87747627,/Users/nickzwart/Desktop/20260724/87747627.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87747633,/Users/nickzwart/Desktop/20260724/87747633.json,jiatu.l,1,0,Crustle,0.481,484
87747659,/Users/nickzwart/Desktop/20260724/87747659.json,jiatu.l,1,1,Alakazam,0.481,484
87748220,/Users/nickzwart/Desktop/20260724/87748220.json,jiatu.l,1,0,Alakazam,0.481,484
87748720,/Users/nickzwart/Desktop/20260724/87748720.json,jiatu.l,0,0,Alakazam,0.481,484
87751393,/Users/nickzwart/Desktop/20260724/87751393.json,jiatu.l,1,0,Crustle,0.481,484
87751951,/Users/nickzwart/Desktop/20260724/87751951.json,jiatu.l,1,0,Crustle,0.481,484
87752537,/Users/nickzwart/Desktop/20260724/87752537.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87770043,/Users/nickzwart/Desktop/20260724/87770043.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87770588,/Users/nickzwart/Desktop/20260724/87770588.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87771178,/Users/nickzwart/Desktop/20260724/87771178.json,jiatu.l,0,0,other,0.481,484
87775467,/Users/nickzwart/Desktop/20260724/87775467.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87777101,/Users/nickzwart/Desktop/20260724/87777101.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87778192,/Users/nickzwart/Desktop/20260724/87778192.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87778543,/Users/nickzwart/Desktop/20260724/87778543.json,jiatu.l,1,0,Alakazam,0.481,484
87778626,/Users/nickzwart/Desktop/20260724/87778626.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87779630,/Users/nickzwart/Desktop/20260724/87779630.json,jiatu.l,1,0,Cynthia-Garchomp,0.481,484
87782263,/Users/nickzwart/Desktop/20260724/87782263.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87785450,/Users/nickzwart/Desktop/20260724/87785450.json,jiatu.l,1,0,Dragapult,0.481,484
87791316,/Users/nickzwart/Desktop/20260724/87791316.json,jiatu.l,0,0,Crustle,0.481,484
87795527,/Users/nickzwart/Desktop/20260724/87795527.json,jiatu.l,1,0,other,0.481,484
87796518,/Users/nickzwart/Desktop/20260724/87796518.json,jiatu.l,0,0,other,0.481,484
87796526,/Users/nickzwart/Desktop/20260724/87796526.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87802334,/Users/nickzwart/Desktop/20260724/87802334.json,jiatu.l,0,1,Alakazam,0.481,484
87805425,/Users/nickzwart/Desktop/20260724/87805425.json,jiatu.l,0,1,Alakazam,0.481,484
87817509,/Users/nickzwart/Desktop/20260724/87817509.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87819123,/Users/nickzwart/Desktop/20260724/87819123.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87820570,/Users/nickzwart/Desktop/20260724/87820570.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87824703,/Users/nickzwart/Desktop/20260724/87824703.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87826945,/Users/nickzwart/Desktop/20260724/87826945.json,jiatu.l,1,0,Alakazam,0.481,484
87827878,/Users/nickzwart/Desktop/20260724/87827878.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87828913,/Users/nickzwart/Desktop/20260724/87828913.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87829458,/Users/nickzwart/Desktop/20260724/87829458.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87831027,/Users/nickzwart/Desktop/20260724/87831027.json,jiatu.l,0,0,Crustle,0.481,484
87832638,/Users/nickzwart/Desktop/20260724/87832638.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87832653,/Users/nickzwart/Desktop/20260724/87832653.json,jiatu.l,0,0,Crustle,0.481,484
87834708,/Users/nickzwart/Desktop/20260724/87834708.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87838376,/Users/nickzwart/Desktop/20260724/87838376.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87838493,/Users/nickzwart/Desktop/20260724/87838493.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87838885,/Users/nickzwart/Desktop/20260724/87838885.json,jiatu.l,0,0,Crustle,0.481,484
87840466,/Users/nickzwart/Desktop/20260724/87840466.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87841086,/Users/nickzwart/Desktop/20260724/87841086.json,jiatu.l,1,1,Alakazam,0.481,484
87842044,/Users/nickzwart/Desktop/20260724/87842044.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87842046,/Users/nickzwart/Desktop/20260724/87842046.json,jiatu.l,1,0,Alakazam,0.481,484
87847271,/Users/nickzwart/Desktop/20260724/87847271.json,jiatu.l,0,0,Dipplin,0.481,484
87848330,/Users/nickzwart/Desktop/20260724/87848330.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87850966,/Users/nickzwart/Desktop/20260724/87850966.json,jiatu.l,1,1,Crustle,0.481,484
87853072,/Users/nickzwart/Desktop/20260724/87853072.json,jiatu.l,1,0,Crustle,0.481,484
87858296,/Users/nickzwart/Desktop/20260724/87858296.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87858841,/Users/nickzwart/Desktop/20260724/87858841.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87862038,/Users/nickzwart/Desktop/20260724/87862038.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87883132,/Users/nickzwart/Desktop/20260724/87883132.json,jiatu.l,1,0,Crustle,0.481,484
87884094,/Users/nickzwart/Desktop/20260724/87884094.json,jiatu.l,1,1,Alakazam,0.481,484
87888743,/Users/nickzwart/Desktop/20260724/87888743.json,jiatu.l,0,1,Cynthia-Garchomp,0.481,484
87893710,/Users/nickzwart/Desktop/20260724/87893710.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87897232,/Users/nickzwart/Desktop/20260724/87897232.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87897671,/Users/nickzwart/Desktop/20260724/87897671.json,jiatu.l,1,0,Alakazam,0.481,484
87899520,/Users/nickzwart/Desktop/20260724/87899520.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87902840,/Users/nickzwart/Desktop/20260724/87902840.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87903259,/Users/nickzwart/Desktop/20260724/87903259.json,jiatu.l,0,0,Crustle,0.481,484
87904615,/Users/nickzwart/Desktop/20260724/87904615.json,jiatu.l,1,0,Alakazam,0.481,484
87929197,/Users/nickzwart/Desktop/20260724/87929197.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87929218,/Users/nickzwart/Desktop/20260724/87929218.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87931019,/Users/nickzwart/Desktop/20260724/87931019.json,jiatu.l,1,1,Alakazam,0.481,484
87932961,/Users/nickzwart/Desktop/20260724/87932961.json,jiatu.l,1,1,Alakazam,0.481,484
87932979,/Users/nickzwart/Desktop/20260724/87932979.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87934313,/Users/nickzwart/Desktop/20260724/87934313.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87934912,/Users/nickzwart/Desktop/20260724/87934912.json,jiatu.l,0,1,other,0.481,484
87934929,/Users/nickzwart/Desktop/20260724/87934929.json,jiatu.l,1,0,Alakazam,0.481,484
87936106,/Users/nickzwart/Desktop/20260724/87936106.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87936730,/Users/nickzwart/Desktop/20260724/87936730.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87937327,/Users/nickzwart/Desktop/20260724/87937327.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87937355,/Users/nickzwart/Desktop/20260724/87937355.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87939724,/Users/nickzwart/Desktop/20260724/87939724.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87940345,/Users/nickzwart/Desktop/20260724/87940345.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87940915,/Users/nickzwart/Desktop/20260724/87940915.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87940916,/Users/nickzwart/Desktop/20260724/87940916.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87940924,/Users/nickzwart/Desktop/20260724/87940924.json,jiatu.l,1,0,Alakazam,0.481,484
87941488,/Users/nickzwart/Desktop/20260724/87941488.json,jiatu.l,1,1,Grimmsnarl,0.481,484
87941522,/Users/nickzwart/Desktop/20260724/87941522.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87942043,/Users/nickzwart/Desktop/20260724/87942043.json,jiatu.l,0,1,M-Kangaskhan,0.481,484
87942053,/Users/nickzwart/Desktop/20260724/87942053.json,jiatu.l,0,1,Grimmsnarl,0.481,484
87942604,/Users/nickzwart/Desktop/20260724/87942604.json,jiatu.l,0,0,Crustle,0.481,484
87942610,/Users/nickzwart/Desktop/20260724/87942610.json,jiatu.l,0,0,Grimmsnarl,0.481,484
87943124,/Users/nickzwart/Desktop/20260724/87943124.json,jiatu.l,1,1,other,0.481,484
87943140,/Users/nickzwart/Desktop/20260724/87943140.json,jiatu.l,1,0,Grimmsnarl,0.481,484
87753784,/Users/nickzwart/Desktop/20260724/87753784.json,tetsu2131,1,0,Grimmsnarl,0.476,42
87754528,/Users/nickzwart/Desktop/20260724/87754528.json,tetsu2131,0,1,Crustle,0.476,42
87755383,/Users/nickzwart/Desktop/20260724/87755383.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87756433,/Users/nickzwart/Desktop/20260724/87756433.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87756530,/Users/nickzwart/Desktop/20260724/87756530.json,tetsu2131,1,0,Grimmsnarl,0.476,42
87757517,/Users/nickzwart/Desktop/20260724/87757517.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87758026,/Users/nickzwart/Desktop/20260724/87758026.json,tetsu2131,0,0,Grimmsnarl,0.476,42
87758253,/Users/nickzwart/Desktop/20260724/87758253.json,tetsu2131,1,1,Alakazam,0.476,42
87758575,/Users/nickzwart/Desktop/20260724/87758575.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87759102,/Users/nickzwart/Desktop/20260724/87759102.json,tetsu2131,1,0,Grimmsnarl,0.476,42
87759621,/Users/nickzwart/Desktop/20260724/87759621.json,tetsu2131,1,0,Alakazam,0.476,42
87760161,/Users/nickzwart/Desktop/20260724/87760161.json,tetsu2131,0,0,Alakazam,0.476,42
87760899,/Users/nickzwart/Desktop/20260724/87760899.json,tetsu2131,1,1,Alakazam,0.476,42
87761930,/Users/nickzwart/Desktop/20260724/87761930.json,tetsu2131,0,1,Alakazam,0.476,42
87762246,/Users/nickzwart/Desktop/20260724/87762246.json,tetsu2131,1,1,Alakazam,0.476,42
87762776,/Users/nickzwart/Desktop/20260724/87762776.json,tetsu2131,0,0,Grimmsnarl,0.476,42
87763831,/Users/nickzwart/Desktop/20260724/87763831.json,tetsu2131,0,1,other,0.476,42
87763846,/Users/nickzwart/Desktop/20260724/87763846.json,tetsu2131,0,0,Grimmsnarl,0.476,42
87764398,/Users/nickzwart/Desktop/20260724/87764398.json,tetsu2131,1,0,Dipplin,0.476,42
87764600,/Users/nickzwart/Desktop/20260724/87764600.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87765451,/Users/nickzwart/Desktop/20260724/87765451.json,tetsu2131,1,0,Alakazam,0.476,42
87765952,/Users/nickzwart/Desktop/20260724/87765952.json,tetsu2131,0,0,Alakazam,0.476,42
87767662,/Users/nickzwart/Desktop/20260724/87767662.json,tetsu2131,0,0,Grimmsnarl,0.476,42
87773358,/Users/nickzwart/Desktop/20260724/87773358.json,tetsu2131,1,0,Alakazam,0.476,42
87773364,/Users/nickzwart/Desktop/20260724/87773364.json,tetsu2131,0,1,Grimmsnarl,0.476,42
87894794,/Users/nickzwart/Desktop/20260724/87894794.json,tetsu2131,1,1,Grimmsnarl,0.476,42
87895506,/Users/nickzwart/Desktop/20260724/87895506.json,tetsu2131,0,1,Grimmsnarl,0.476,42
